zone_id,latitude,longitude,timestamp,flowrate_lps,pressure_psi,water_supplied_litres,water_consumed_litres,usage_difference,leak,Predicted_Leak
Gudhiyari Zone,21.2473,81.6102,2024-01-30 09:50:00,219.78,25.51,131868.4,113591.07,18277.33,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-30 10:00:00,145.5,30.53,87297.87,82082.53,5215.34,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-30 10:10:00,233.2,47.88,139917.1,124231.81,15685.29,0,0
Pandri Zone,21.2514,81.6296,2024-01-30 10:20:00,127.69,27.47,76615.54,68354.57,8260.97,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-30 10:30:00,172.4,36.25,103440.09,99484.22,3955.87,0,0
Mowa Zone,21.2542,81.6209,2024-01-30 10:40:00,201.86,37.04,121116.7,104292.79,16823.91,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-30 10:50:00,216.59,42.04,129955.54,111335.77,18619.77,0,1
Tatibandh Zone,21.2751,81.5904,2024-01-30 11:00:00,247.52,46.85,148513.94,129914.82,18599.12,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-30 11:10:00,149.12,28.39,89473.44,81627.33,7846.11,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-30 11:20:00,139.31,56.73,83586.2,81757.14,1829.06,1,1
Amanaka Zone,21.2575,81.6139,2024-01-30 11:30:00,193.11,52.99,115867.61,103352.21,12515.39,0,0
Pandri Zone,21.2514,81.6296,2024-01-30 11:40:00,116.89,33.17,70136.86,59832.94,10303.92,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-30 11:50:00,128.31,45.24,76988.24,72652.13,4336.11,0,0
Pandri Zone,21.2514,81.6296,2024-01-30 12:00:00,69.98,25.93,41985.68,35740.22,6245.46,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-30 12:10:00,152.13,42.46,91280.66,81408.98,9871.68,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-30 12:20:00,90.63,49.13,54380.52,49352.5,5028.02,0,1
Pandri Zone,21.2514,81.6296,2024-01-30 12:30:00,142.86,50.85,85714.62,80064.39,5650.23,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-30 12:40:00,124.9,54.64,74942.94,70636.29,4306.65,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-30 12:50:00,93.26,38.75,55956.48,53733.04,2223.44,0,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-30 13:00:00,218.76,29.02,131254.69,126077.59,5177.1,0,0
Pandri Zone,21.2514,81.6296,2024-01-30 13:10:00,96.02,36.61,57612.18,51430.5,6181.68,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-30 13:20:00,98.49,36.88,59095.43,53021.13,6074.3,1,0
Amanaka Zone,21.2575,81.6139,2024-01-30 13:30:00,135.64,55.72,81383.56,75769.38,5614.18,0,0
Telibandha Zone,21.2418,81.6695,2024-01-30 13:40:00,116.39,59.2,69833.73,61504.48,8329.26,0,0
Telibandha Zone,21.2418,81.6695,2024-01-30 13:50:00,91.75,36.6,55049.09,47268.22,7780.87,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-30 14:00:00,126.79,59.29,76071.57,65520.45,10551.12,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-30 14:10:00,103.04,32.25,61826.45,55157.5,6668.95,0,0
Mowa Zone,21.2542,81.6209,2024-01-30 14:20:00,54.93,28.05,32960.74,31055.47,1905.28,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-30 14:30:00,243.62,48.59,146170.43,130962.4,15208.03,1,0
Telibandha Zone,21.2418,81.6695,2024-01-30 14:40:00,113.63,57.57,68175.64,58253.31,9922.34,0,0
Telibandha Zone,21.2418,81.6695,2024-01-30 14:50:00,80.97,46.73,48581.49,41327.17,7254.32,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-30 15:00:00,129.46,58.35,77674.89,73176.03,4498.86,0,0
Telibandha Zone,21.2418,81.6695,2024-01-30 15:10:00,180.75,49.4,108448.44,103481.67,4966.77,0,0
Telibandha Zone,21.2418,81.6695,2024-01-30 15:20:00,212.16,29.9,127297.3,111970.92,15326.38,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-30 15:30:00,150.24,48.97,90146.85,77556.91,12589.93,0,0
Pandri Zone,21.2514,81.6296,2024-01-30 15:40:00,153.3,33.18,91977.2,81284.98,10692.23,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-30 15:50:00,225.22,57.6,135129.49,132958.42,2171.07,0,1
Mowa Zone,21.2542,81.6209,2024-01-30 16:00:00,75.84,48.1,45502.48,39224.33,6278.16,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-30 16:10:00,228.33,39.66,136999.85,120478.66,16521.19,0,0
Telibandha Zone,21.2418,81.6695,2024-01-30 16:20:00,101.22,33.67,60732.86,53497.05,7235.81,0,0
Amanaka Zone,21.2575,81.6139,2024-01-30 16:30:00,114.78,51.96,68865.63,67881.05,984.57,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-30 16:40:00,219.91,46.18,131944.67,114476.19,17468.49,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-30 16:50:00,81.35,35.68,48807.8,47869.36,938.44,0,0
Mowa Zone,21.2542,81.6209,2024-01-30 17:00:00,209.64,47.03,125783.97,110981.15,14802.82,0,0
Pandri Zone,21.2514,81.6296,2024-01-30 17:10:00,116.2,48.12,69722.39,62714.74,7007.66,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-30 17:20:00,180.88,46.45,108530.24,103403.63,5126.61,1,1
Mowa Zone,21.2542,81.6209,2024-01-30 17:30:00,224.09,28.94,134456.16,119770.14,14686.02,0,0
Telibandha Zone,21.2418,81.6695,2024-01-30 17:40:00,226.04,26.29,135623.34,123709.53,11913.8,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-30 17:50:00,130.63,25.81,78377.52,70519.04,7858.48,0,0
Amanaka Zone,21.2575,81.6139,2024-01-30 18:00:00,102.88,59.74,61727.0,55884.94,5842.06,0,0
Amanaka Zone,21.2575,81.6139,2024-01-30 18:10:00,208.28,58.61,124970.73,108285.92,16684.81,0,0
Mowa Zone,21.2542,81.6209,2024-01-30 18:20:00,151.85,49.41,91112.78,89044.01,2068.77,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-30 18:30:00,228.71,28.61,137224.13,132119.7,5104.43,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-30 18:40:00,76.38,29.33,45826.82,44183.06,1643.77,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-30 18:50:00,156.99,58.96,94195.56,85945.12,8250.44,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-30 19:00:00,145.54,33.17,87324.44,86228.16,1096.28,1,1
Tatibandh Zone,21.2751,81.5904,2024-01-30 19:10:00,188.24,53.63,112943.09,106254.26,6688.83,1,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-30 19:20:00,153.05,57.3,91830.09,81545.95,10284.14,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-30 19:30:00,71.06,26.42,42635.38,40093.58,2541.8,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-30 19:40:00,191.74,25.82,115043.34,103530.57,11512.77,1,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-30 19:50:00,58.96,54.61,35375.42,33540.61,1834.8,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-30 20:00:00,205.94,27.6,123566.47,106765.05,16801.41,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-30 20:10:00,215.98,55.6,129586.15,117383.81,12202.34,0,0
Mowa Zone,21.2542,81.6209,2024-01-30 20:20:00,67.75,41.03,40649.51,39280.59,1368.92,0,0
Telibandha Zone,21.2418,81.6695,2024-01-30 20:30:00,166.73,50.44,100035.27,88564.24,11471.03,0,0
Amanaka Zone,21.2575,81.6139,2024-01-30 20:40:00,56.05,27.88,33629.17,32352.13,1277.04,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-30 20:50:00,121.99,43.11,73193.13,70193.0,3000.13,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-30 21:00:00,160.73,27.54,96437.06,83750.32,12686.74,0,0
Mowa Zone,21.2542,81.6209,2024-01-30 21:10:00,144.05,29.54,86427.01,78239.11,8187.9,0,1
Amanaka Zone,21.2575,81.6139,2024-01-30 21:20:00,206.96,33.02,124175.46,107028.91,17146.55,0,0
Telibandha Zone,21.2418,81.6695,2024-01-30 21:30:00,233.36,42.71,140013.06,136754.04,3259.02,1,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-30 21:40:00,129.45,42.72,77668.36,76087.22,1581.13,0,1
Devendra Nagar Zone,21.2519,81.6468,2024-01-30 21:50:00,222.34,54.57,133405.85,126794.34,6611.51,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-30 22:00:00,103.47,46.36,62084.17,61445.61,638.56,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-30 22:10:00,77.34,42.0,46402.04,40788.97,5613.08,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-30 22:20:00,176.13,30.04,105676.06,89859.64,15816.42,0,0
Amanaka Zone,21.2575,81.6139,2024-01-30 22:30:00,149.42,44.11,89651.14,83596.26,6054.88,0,0
Mowa Zone,21.2542,81.6209,2024-01-30 22:40:00,170.24,58.72,102141.39,91585.16,10556.23,0,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-30 22:50:00,51.65,29.88,30989.19,29148.64,1840.55,0,0
Amanaka Zone,21.2575,81.6139,2024-01-30 23:00:00,78.08,48.72,46845.1,44226.54,2618.56,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-30 23:10:00,173.71,43.68,104225.81,89003.29,15222.52,0,0
Amanaka Zone,21.2575,81.6139,2024-01-30 23:20:00,135.72,47.7,81429.23,76164.48,5264.75,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-30 23:30:00,51.93,56.71,31159.79,26519.01,4640.78,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-30 23:40:00,131.18,54.64,78705.05,67054.95,11650.1,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-30 23:50:00,187.83,46.0,112698.11,107848.41,4849.71,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 00:00:00,166.0,39.52,99599.39,95048.67,4550.72,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 00:10:00,118.95,50.71,71369.84,62361.96,9007.88,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 00:20:00,184.39,58.9,110634.75,106972.63,3662.11,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 00:30:00,172.09,53.31,103256.6,90790.3,12466.3,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 00:40:00,111.51,33.83,66904.66,63121.04,3783.62,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 00:50:00,134.75,33.92,80847.97,70663.12,10184.85,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 01:00:00,174.8,46.75,104881.5,95984.13,8897.38,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 01:10:00,78.98,56.28,47387.12,46808.77,578.34,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 01:20:00,132.74,51.98,79641.28,68058.2,11583.08,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 01:30:00,106.23,32.95,63737.09,54279.7,9457.39,0,0
Amanaka Zone,21.2575,81.6139,2024-01-31 01:40:00,240.7,41.4,144420.17,137312.62,7107.54,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-31 01:50:00,158.9,59.2,95341.21,93660.7,1680.51,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 02:00:00,115.82,36.14,69490.35,66117.23,3373.12,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 02:10:00,76.77,54.48,46063.93,39355.92,6708.02,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 02:20:00,191.11,51.28,114665.75,97821.85,16843.9,0,0
Amanaka Zone,21.2575,81.6139,2024-01-31 02:30:00,195.11,27.7,117063.58,107958.94,9104.64,0,0
Amanaka Zone,21.2575,81.6139,2024-01-31 02:40:00,120.76,31.79,72456.4,62634.01,9822.39,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 02:50:00,228.88,25.41,137325.06,127317.71,10007.34,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 03:00:00,80.51,57.08,48303.68,41233.79,7069.89,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 03:10:00,153.52,50.42,92111.22,79035.71,13075.51,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 03:20:00,245.14,43.62,147082.94,138463.4,8619.53,0,0
Amanaka Zone,21.2575,81.6139,2024-01-31 03:30:00,52.83,49.74,31698.13,30035.35,1662.77,0,0
Telibandha Zone,21.2418,81.6695,2024-01-31 03:40:00,196.06,27.79,117634.57,103749.58,13884.98,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 03:50:00,171.15,54.09,102688.57,96344.42,6344.15,0,1
Pandri Zone,21.2514,81.6296,2024-01-31 04:00:00,202.9,39.16,121740.65,113125.69,8614.96,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 04:10:00,216.85,50.33,130110.58,114539.65,15570.93,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 04:20:00,153.22,33.88,91930.48,85447.9,6482.58,0,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-31 04:30:00,165.15,28.12,99087.28,94511.36,4575.92,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 04:40:00,240.22,37.25,144130.13,139026.98,5103.15,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 04:50:00,136.0,53.59,81602.75,77183.45,4419.3,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 05:00:00,85.2,42.0,51120.68,50475.76,644.92,0,0
Amanaka Zone,21.2575,81.6139,2024-01-31 05:10:00,120.82,27.97,72491.59,69736.7,2754.89,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 05:20:00,106.56,46.94,63938.6,59567.9,4370.69,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 05:30:00,105.46,26.02,63278.29,54196.14,9082.15,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 05:40:00,76.06,41.18,45637.44,42658.07,2979.37,0,0
Telibandha Zone,21.2418,81.6695,2024-01-31 05:50:00,77.41,30.62,46444.12,40406.44,6037.69,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 06:00:00,215.05,51.25,129031.2,127582.08,1449.12,0,0
Amanaka Zone,21.2575,81.6139,2024-01-31 06:10:00,204.2,53.92,122521.86,119702.18,2819.68,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 06:20:00,135.86,44.85,81514.25,73831.82,7682.43,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 06:30:00,210.93,55.37,126556.85,122728.93,3827.93,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-31 06:40:00,229.63,39.72,137778.2,128729.29,9048.9,0,0
Telibandha Zone,21.2418,81.6695,2024-01-31 06:50:00,229.24,51.72,137542.51,124023.03,13519.48,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 07:00:00,55.27,42.24,33159.94,30936.51,2223.43,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 07:10:00,110.5,32.88,66300.17,58572.77,7727.4,0,0
Telibandha Zone,21.2418,81.6695,2024-01-31 07:20:00,125.22,59.32,75131.45,68340.66,6790.78,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-31 07:30:00,113.35,40.17,68010.61,58184.36,9826.26,0,0
Pandri Zone,21.2514,81.6296,2024-01-31 07:40:00,57.4,50.41,34438.78,30221.74,4217.04,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 07:50:00,75.99,40.73,45596.88,44176.23,1420.65,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 08:00:00,234.94,35.88,140963.84,121921.96,19041.89,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 08:10:00,226.83,26.77,136096.67,124229.44,11867.23,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 08:20:00,99.37,40.09,59621.36,55279.93,4341.43,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 08:30:00,238.62,38.5,143171.88,140797.47,2374.41,0,1
Amanaka Zone,21.2575,81.6139,2024-01-31 08:40:00,227.95,30.41,136770.68,131844.29,4926.39,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 08:50:00,164.69,30.95,98812.67,97523.43,1289.25,1,1
Amanaka Zone,21.2575,81.6139,2024-01-31 09:00:00,108.6,51.31,65161.9,61802.56,3359.33,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 09:10:00,68.43,42.96,41060.83,38134.22,2926.61,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 09:20:00,139.05,33.75,83427.78,78629.28,4798.49,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 09:30:00,199.42,37.99,119649.22,108028.41,11620.81,1,1
Pandri Zone,21.2514,81.6296,2024-01-31 09:40:00,146.61,49.74,87965.09,80987.87,6977.23,0,0
Amanaka Zone,21.2575,81.6139,2024-01-31 09:50:00,50.77,28.15,30460.26,27150.86,3309.4,0,1
Telibandha Zone,21.2418,81.6695,2024-01-31 10:00:00,166.69,48.74,100012.91,95310.36,4702.55,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-31 10:10:00,218.04,55.25,130821.64,113933.81,16887.83,0,1
Mowa Zone,21.2542,81.6209,2024-01-31 10:20:00,234.58,31.38,140746.49,120399.3,20347.19,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-31 10:30:00,103.84,57.89,62304.79,61599.91,704.88,0,0
Pandri Zone,21.2514,81.6296,2024-01-31 10:40:00,70.5,58.57,42297.09,37680.61,4616.48,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 10:50:00,51.0,37.47,30597.95,26080.55,4517.4,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 11:00:00,148.58,41.85,89146.92,83328.04,5818.88,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 11:10:00,224.94,29.15,134964.97,116867.48,18097.49,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 11:20:00,167.25,56.38,100351.06,94374.8,5976.26,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 11:30:00,199.08,31.69,119446.45,115153.48,4292.97,0,0
Amanaka Zone,21.2575,81.6139,2024-01-31 11:40:00,85.64,55.7,51383.85,44263.05,7120.8,0,0
Pandri Zone,21.2514,81.6296,2024-01-31 11:50:00,223.52,39.29,134112.39,123790.38,10322.01,0,0
Amanaka Zone,21.2575,81.6139,2024-01-31 12:00:00,79.52,28.27,47713.39,41842.91,5870.48,0,1
Pandri Zone,21.2514,81.6296,2024-01-31 12:10:00,244.6,54.35,146759.9,143590.38,3169.52,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-31 12:20:00,85.88,41.58,51528.69,46079.81,5448.87,0,0
Amanaka Zone,21.2575,81.6139,2024-01-31 12:30:00,82.03,58.65,49215.84,47561.8,1654.04,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 12:40:00,100.5,25.78,60297.15,58622.43,1674.72,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 12:50:00,51.13,38.32,30679.75,27808.9,2870.85,0,1
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 13:00:00,134.22,49.78,80530.33,76977.39,3552.94,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-31 13:10:00,204.53,42.07,122716.18,118451.19,4264.98,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 13:20:00,88.72,35.82,53231.06,48967.12,4263.94,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 13:30:00,78.72,57.63,47229.6,40200.27,7029.33,0,0
Amanaka Zone,21.2575,81.6139,2024-01-31 13:40:00,83.27,32.58,49959.01,44742.08,5216.94,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 13:50:00,86.06,40.47,51633.81,50792.72,841.08,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 14:00:00,175.73,40.42,105439.3,100466.27,4973.03,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 14:10:00,247.03,32.07,148215.28,129096.16,19119.12,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 14:20:00,98.06,54.8,58835.09,56160.08,2675.01,0,0
Pandri Zone,21.2514,81.6296,2024-01-31 14:30:00,138.7,57.09,83222.23,77652.31,5569.92,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 14:40:00,236.73,38.4,142036.65,139483.84,2552.81,1,1
Mowa Zone,21.2542,81.6209,2024-01-31 14:50:00,103.46,39.06,62075.44,53555.74,8519.7,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 15:00:00,225.63,26.51,135378.45,118966.23,16412.22,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 15:10:00,217.23,51.31,130340.51,111753.93,18586.58,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-31 15:20:00,99.51,25.25,59705.27,52080.48,7624.79,0,0
Amanaka Zone,21.2575,81.6139,2024-01-31 15:30:00,217.07,47.06,130240.83,117647.63,12593.2,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-31 15:40:00,212.31,37.6,127385.94,125418.94,1967.0,0,0
Telibandha Zone,21.2418,81.6695,2024-01-31 15:50:00,194.01,27.21,116406.11,109126.67,7279.44,0,0
Pandri Zone,21.2514,81.6296,2024-01-31 16:00:00,181.39,38.92,108834.31,100410.88,8423.43,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 16:10:00,165.9,46.66,99542.74,90674.35,8868.38,0,0
Pandri Zone,21.2514,81.6296,2024-01-31 16:20:00,113.07,42.22,67844.82,65476.57,2368.25,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 16:30:00,183.94,36.32,110363.05,104203.65,6159.4,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 16:40:00,198.0,51.47,118798.38,103578.18,15220.19,0,0
Pandri Zone,21.2514,81.6296,2024-01-31 16:50:00,183.58,54.32,110145.13,96618.26,13526.87,0,0
Pandri Zone,21.2514,81.6296,2024-01-31 17:00:00,108.8,26.68,65281.94,61264.53,4017.41,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 17:10:00,227.83,59.26,136697.12,127388.93,9308.19,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 17:20:00,72.88,51.66,43725.15,41472.58,2252.57,1,1
Pandri Zone,21.2514,81.6296,2024-01-31 17:30:00,78.07,29.06,46840.35,46202.66,637.69,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 17:40:00,151.78,45.17,91070.96,89132.0,1938.97,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 17:50:00,177.29,28.62,106373.43,104571.02,1802.41,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 18:00:00,51.73,28.78,31037.6,27039.32,3998.28,0,1
Mowa Zone,21.2542,81.6209,2024-01-31 18:10:00,188.77,56.09,113261.85,105383.85,7878.0,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 18:20:00,222.83,28.15,133695.49,122285.1,11410.39,0,0
Pandri Zone,21.2514,81.6296,2024-01-31 18:30:00,65.11,31.94,39068.4,36271.12,2797.28,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 18:40:00,153.42,36.15,92049.63,83417.7,8631.92,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-31 18:50:00,202.04,34.54,121224.17,104399.71,16824.46,1,1
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 19:00:00,184.58,55.7,110747.87,102656.86,8091.0,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 19:10:00,168.6,49.31,101158.76,92591.82,8566.95,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 19:20:00,224.55,39.64,134728.34,126261.13,8467.21,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 19:30:00,66.6,30.32,39960.95,38260.53,1700.42,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 19:40:00,153.05,38.46,91829.82,87976.9,3852.91,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 19:50:00,105.07,43.05,63039.89,56122.69,6917.19,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 20:00:00,170.8,42.34,102479.96,87884.89,14595.07,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 20:10:00,163.43,50.62,98056.53,95828.43,2228.09,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 20:20:00,50.9,53.05,30539.92,29040.51,1499.4,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 20:30:00,160.67,49.25,96404.0,87611.62,8792.37,1,1
Telibandha Zone,21.2418,81.6695,2024-01-31 20:40:00,192.93,33.28,115758.78,106606.34,9152.44,0,0
Pandri Zone,21.2514,81.6296,2024-01-31 20:50:00,100.4,25.62,60237.1,54131.59,6105.51,0,0
Amanaka Zone,21.2575,81.6139,2024-01-31 21:00:00,59.85,53.93,35911.04,33726.58,2184.47,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 21:10:00,237.37,54.73,142420.17,140800.46,1619.7,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 21:20:00,101.0,52.0,60598.2,57788.53,2809.67,0,0
Pandri Zone,21.2514,81.6296,2024-01-31 21:30:00,58.6,57.24,35161.31,34107.94,1053.37,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-31 21:40:00,52.78,48.93,31667.16,30112.24,1554.92,0,0
Telibandha Zone,21.2418,81.6695,2024-01-31 21:50:00,74.24,25.62,44544.8,43644.12,900.67,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-31 22:00:00,177.65,49.63,106587.34,94656.81,11930.53,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 22:10:00,221.12,34.46,132671.33,113290.78,19380.55,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 22:20:00,234.48,31.26,140686.75,127777.3,12909.45,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 22:30:00,211.54,40.46,126922.62,121875.55,5047.07,0,1
Telibandha Zone,21.2418,81.6695,2024-01-31 22:40:00,135.48,31.49,81288.72,80009.32,1279.39,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-31 22:50:00,140.35,52.44,84211.02,83020.14,1190.88,0,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-31 23:00:00,159.92,42.86,95955.0,93005.73,2949.27,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-31 23:10:00,76.16,59.05,45694.01,40931.85,4762.16,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-31 23:20:00,59.08,41.22,35447.39,30861.7,4585.68,1,1
Pandri Zone,21.2514,81.6296,2024-01-31 23:30:00,222.64,30.23,133581.51,125704.65,7876.85,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-31 23:40:00,215.49,33.48,129294.88,112409.12,16885.76,0,0
Mowa Zone,21.2542,81.6209,2024-01-31 23:50:00,166.77,42.75,100059.43,95553.67,4505.75,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-02-01 00:00:00,198.46,48.62,119073.52,109460.79,9612.73,0,0
Telibandha Zone,21.2418,81.6695,2024-02-01 00:10:00,56.39,58.23,33834.38,30035.68,3798.7,0,0
